2025-10-06 16:46:10.178 INFO: ===========VERIFYING SETTINGS===========
2025-10-06 16:46:10.181 INFO: MACE version: 0.3.14
2025-10-06 16:46:10.183 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-06 16:46:10.188 INFO: Using foundation model mace-mp-0 small as initial checkpoint.
2025-10-06 16:46:10.334 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-06 16:46:10.340 INFO: ===========LOADING INPUT DATA===========
2025-10-06 16:46:10.341 INFO: Using heads: ['Default']
2025-10-06 16:46:10.342 INFO: Using the key specifications to parse data:
2025-10-06 16:46:10.343 INFO: Default: KeySpecification(info_keys={'energy': 'REF_energy', 'stress': 'REF_stress', 'virials': 'REF_virials', 'dipole': 'dipole', 'head': 'head', 'elec_temp': 'elec_temp', 'total_charge': 'total_charge', 'polarizability': 'polarizability', 'total_spin': 'total_spin'}, arrays_keys={'forces': 'REF_forces', 'charges': 'REF_charges'})
2025-10-06 16:46:10.345 INFO: =============    Processing head Default     ===========
2025-10-06 16:46:10.628 INFO: Training set 1/1 [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-06 16:46:10.632 INFO: Total Training set [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-06 16:46:10.720 INFO: Validation set 1/1 [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-06 16:46:10.722 INFO: Total Validation set [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-06 16:46:11.334 INFO: Test set 1/1 [energy: 816, stress: 816, virials: 0, dipole components: 0, head: 816, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 816, charges: 0]
2025-10-06 16:46:11.340 INFO: Total Test set [energy: 816, stress: 816, virials: 0, dipole components: 0, head: 816, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 816, charges: 0]
2025-10-06 16:46:11.341 INFO: Total number of configurations: train=361, valid=90, tests=[Default_Default: 816],
2025-10-06 16:46:11.349 INFO: Atomic Numbers used: [8, 72]
2025-10-06 16:46:11.350 INFO: Isolated Atomic Energies (E0s) not in training file, using command line argument
2025-10-06 16:46:11.352 INFO: Atomic Energies used (z: eV) for head Default: {8: -443.8224565134432, 72: -1529.4984727695407}
2025-10-06 16:46:11.353 INFO: Processing datasets for head 'Default'
2025-10-06 16:46:13.387 INFO: Combining 1 list datasets for head 'Default'
2025-10-06 16:46:13.920 INFO: Combining 1 list datasets for head 'Default_valid'
2025-10-06 16:46:13.921 INFO: Combined validation datasets for Default
2025-10-06 16:46:13.923 INFO: Head 'Default' training dataset size: 361
2025-10-06 16:46:13.924 INFO: Computing average number of neighbors
2025-10-06 16:46:14.096 INFO: Average number of neighbors: 52.15321958594304
2025-10-06 16:46:14.098 INFO: During training the following quantities will be reported: energy, forces
2025-10-06 16:46:14.099 INFO: ===========MODEL DETAILS===========
2025-10-06 16:46:14.243 INFO: Loading FOUNDATION model
2025-10-06 16:46:14.246 INFO: Using filtered elements: [8, 72]
2025-10-06 16:46:14.247 INFO: Model configuration extracted from foundation model
2025-10-06 16:46:14.248 INFO: Using weighted loss function for fine-tuning
2025-10-06 16:46:14.249 INFO: Message passing with hidden irreps 128x0e)
2025-10-06 16:46:14.251 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2025-10-06 16:46:14.252 INFO: Radial cutoff: 6.0 A (total receptive field for each atom: 12.0 A)
2025-10-06 16:46:14.253 INFO: Distance transform for radial basis functions: None
2025-10-06 16:46:15.338 INFO: Total number of parameters: 362138
2025-10-06 16:46:15.339 INFO: 
2025-10-06 16:46:15.340 INFO: ===========OPTIMIZER INFORMATION===========
2025-10-06 16:46:15.342 INFO: Using ADAM as parameter optimizer
2025-10-06 16:46:15.343 INFO: Batch size: 14
2025-10-06 16:46:15.344 INFO: Using Exponential Moving Average with decay: 0.99
2025-10-06 16:46:15.345 INFO: Number of gradient updates: 12892
2025-10-06 16:46:15.346 INFO: Learning rate: 0.05, weight decay: 5e-07
2025-10-06 16:46:15.347 INFO: WeightedEnergyForcesLoss(energy_weight=1.000, forces_weight=100.000)
2025-10-06 16:46:15.349 INFO: Converting model to CUEQ for accelerated training
2025-10-06 16:46:15.436 INFO: Creating new model with cuequivariance settings
2025-10-06 16:46:15.816 INFO: Stage Two (after 375 epochs) with loss function: WeightedEnergyForcesLoss(energy_weight=1000.000, forces_weight=100.000), with energy weight : 1000.0, forces weight : 100.0 and learning rate : 0.001
2025-10-06 16:46:15.881 INFO: Using Weights and Biases for logging
2025-10-06 16:46:19.050 INFO: Using gradient clipping with tolerance=10.000
2025-10-06 16:46:19.051 INFO: 
2025-10-06 16:46:19.052 INFO: ===========TRAINING===========
2025-10-06 16:46:19.053 INFO: Started training, reporting errors on validation set
2025-10-06 16:46:19.054 INFO: Loss metrics on validation set
2025-10-06 16:46:19.438 INFO: Initial: head: Default, loss=12.37370970, RMSE_E_per_atom= 7683.88 meV, RMSE_F=  802.74 meV / A
2025-10-06 16:51:08.263 INFO: Epoch 111: head: Default, loss=0.68448383, RMSE_E_per_atom=  118.41 meV, RMSE_F=  259.28 meV / A
2025-10-06 16:51:10.899 INFO: Epoch 112: head: Default, loss=0.68977730, RMSE_E_per_atom=  111.76 meV, RMSE_F=  260.46 meV / A
2025-10-06 16:51:13.552 INFO: Epoch 113: head: Default, loss=0.67448794, RMSE_E_per_atom=  113.30 meV, RMSE_F=  257.38 meV / A
2025-10-06 16:51:16.227 INFO: Epoch 114: head: Default, loss=0.66548390, RMSE_E_per_atom=  109.50 meV, RMSE_F=  255.56 meV / A
2025-10-06 16:51:18.862 INFO: Epoch 115: head: Default, loss=0.64797514, RMSE_E_per_atom=  105.93 meV, RMSE_F=  252.04 meV / A
2025-10-06 16:51:21.475 INFO: Epoch 116: head: Default, loss=0.63249993, RMSE_E_per_atom=   98.31 meV, RMSE_F=  248.89 meV / A
2025-10-06 16:51:24.112 INFO: Epoch 117: head: Default, loss=0.63500126, RMSE_E_per_atom=   98.95 meV, RMSE_F=  249.45 meV / A
2025-10-06 16:51:26.772 INFO: Epoch 118: head: Default, loss=0.63539083, RMSE_E_per_atom=  100.87 meV, RMSE_F=  249.43 meV / A
2025-10-06 16:51:29.376 INFO: Epoch 119: head: Default, loss=0.62607153, RMSE_E_per_atom=  102.16 meV, RMSE_F=  247.51 meV / A
2025-10-06 16:51:32.050 INFO: Epoch 120: head: Default, loss=0.62759319, RMSE_E_per_atom=   96.25 meV, RMSE_F=  247.89 meV / A
2025-10-06 16:51:34.549 INFO: Epoch 121: head: Default, loss=0.64020942, RMSE_E_per_atom=   94.70 meV, RMSE_F=  250.36 meV / A
2025-10-06 16:51:37.139 INFO: Epoch 122: head: Default, loss=0.63377495, RMSE_E_per_atom=   91.37 meV, RMSE_F=  249.04 meV / A
2025-10-06 16:51:39.752 INFO: Epoch 123: head: Default, loss=0.62351345, RMSE_E_per_atom=   91.07 meV, RMSE_F=  247.02 meV / A
2025-10-06 16:51:42.403 INFO: Epoch 124: head: Default, loss=0.62204812, RMSE_E_per_atom=   88.52 meV, RMSE_F=  246.74 meV / A
2025-10-06 16:51:45.011 INFO: Epoch 125: head: Default, loss=0.61685776, RMSE_E_per_atom=   88.80 meV, RMSE_F=  245.61 meV / A
2025-10-06 16:51:47.606 INFO: Epoch 126: head: Default, loss=0.61537994, RMSE_E_per_atom=   90.06 meV, RMSE_F=  245.32 meV / A
2025-10-06 16:51:50.256 INFO: Epoch 127: head: Default, loss=0.61397153, RMSE_E_per_atom=   90.90 meV, RMSE_F=  244.98 meV / A
2025-10-06 16:51:52.925 INFO: Epoch 128: head: Default, loss=0.61032378, RMSE_E_per_atom=   88.86 meV, RMSE_F=  244.27 meV / A
2025-10-06 16:51:55.553 INFO: Epoch 129: head: Default, loss=0.62115581, RMSE_E_per_atom=   91.08 meV, RMSE_F=  246.59 meV / A
2025-10-06 16:51:58.121 INFO: Epoch 130: head: Default, loss=0.62843147, RMSE_E_per_atom=   89.16 meV, RMSE_F=  248.13 meV / A
2025-10-06 16:52:00.558 INFO: Epoch 131: head: Default, loss=0.64359909, RMSE_E_per_atom=   90.61 meV, RMSE_F=  250.91 meV / A
2025-10-06 16:52:03.172 INFO: Epoch 132: head: Default, loss=0.63906598, RMSE_E_per_atom=   91.21 meV, RMSE_F=  250.13 meV / A
2025-10-06 16:52:05.806 INFO: Epoch 133: head: Default, loss=0.62974397, RMSE_E_per_atom=   90.67 meV, RMSE_F=  248.28 meV / A
2025-10-06 16:52:08.391 INFO: Epoch 134: head: Default, loss=0.62160614, RMSE_E_per_atom=   87.51 meV, RMSE_F=  246.64 meV / A
2025-10-06 16:52:11.017 INFO: Epoch 135: head: Default, loss=0.61406217, RMSE_E_per_atom=   86.34 meV, RMSE_F=  245.15 meV / A
2025-10-06 16:52:13.603 INFO: Epoch 136: head: Default, loss=0.60717197, RMSE_E_per_atom=   85.32 meV, RMSE_F=  243.76 meV / A
2025-10-06 16:52:16.257 INFO: Epoch 137: head: Default, loss=0.60217119, RMSE_E_per_atom=   80.67 meV, RMSE_F=  242.74 meV / A
2025-10-06 16:52:18.938 INFO: Epoch 138: head: Default, loss=0.59868456, RMSE_E_per_atom=   78.30 meV, RMSE_F=  242.01 meV / A
2025-10-06 16:52:21.546 INFO: Epoch 139: head: Default, loss=0.59831526, RMSE_E_per_atom=   79.33 meV, RMSE_F=  241.93 meV / A
2025-10-06 16:52:24.212 INFO: Epoch 140: head: Default, loss=0.59872787, RMSE_E_per_atom=   85.54 meV, RMSE_F=  241.98 meV / A
2025-10-06 16:52:26.654 INFO: Epoch 141: head: Default, loss=0.62049649, RMSE_E_per_atom=   78.85 meV, RMSE_F=  246.14 meV / A
2025-10-06 16:52:29.249 INFO: Epoch 142: head: Default, loss=0.61200696, RMSE_E_per_atom=   81.43 meV, RMSE_F=  244.54 meV / A
2025-10-06 16:52:31.819 INFO: Epoch 143: head: Default, loss=0.61299227, RMSE_E_per_atom=   81.00 meV, RMSE_F=  244.77 meV / A
2025-10-06 16:52:34.410 INFO: Epoch 144: head: Default, loss=0.61402484, RMSE_E_per_atom=   87.73 meV, RMSE_F=  245.05 meV / A
2025-10-06 16:52:37.022 INFO: Epoch 145: head: Default, loss=0.60884143, RMSE_E_per_atom=   89.71 meV, RMSE_F=  244.00 meV / A
2025-10-06 16:52:39.618 INFO: Epoch 146: head: Default, loss=0.60413529, RMSE_E_per_atom=   88.55 meV, RMSE_F=  243.05 meV / A
2025-10-06 16:52:42.226 INFO: Epoch 147: head: Default, loss=0.60090035, RMSE_E_per_atom=   86.06 meV, RMSE_F=  242.41 meV / A
2025-10-06 16:52:44.769 INFO: Epoch 148: head: Default, loss=0.60238840, RMSE_E_per_atom=   87.43 meV, RMSE_F=  242.84 meV / A
2025-10-06 16:52:47.324 INFO: Epoch 149: head: Default, loss=0.60513167, RMSE_E_per_atom=   89.68 meV, RMSE_F=  243.39 meV / A
2025-10-06 16:52:49.899 INFO: Epoch 150: head: Default, loss=0.61040815, RMSE_E_per_atom=   87.69 meV, RMSE_F=  244.44 meV / A
2025-10-06 16:52:52.350 INFO: Epoch 151: head: Default, loss=0.64038197, RMSE_E_per_atom=  101.41 meV, RMSE_F=  250.41 meV / A
2025-10-06 16:52:54.918 INFO: Epoch 152: head: Default, loss=0.62918958, RMSE_E_per_atom=  100.53 meV, RMSE_F=  248.24 meV / A
2025-10-06 16:52:57.483 INFO: Epoch 153: head: Default, loss=0.62006850, RMSE_E_per_atom=   95.99 meV, RMSE_F=  246.48 meV / A
2025-10-06 16:53:00.063 INFO: Epoch 154: head: Default, loss=0.61030875, RMSE_E_per_atom=   93.31 meV, RMSE_F=  244.46 meV / A
2025-10-06 16:53:02.608 INFO: Epoch 155: head: Default, loss=0.60123899, RMSE_E_per_atom=   92.27 meV, RMSE_F=  242.56 meV / A
2025-10-06 16:53:05.201 INFO: Epoch 156: head: Default, loss=0.59680312, RMSE_E_per_atom=   89.44 meV, RMSE_F=  241.63 meV / A
2025-10-06 16:53:07.834 INFO: Epoch 157: head: Default, loss=0.59241446, RMSE_E_per_atom=   85.77 meV, RMSE_F=  240.71 meV / A
2025-10-06 16:53:10.443 INFO: Epoch 158: head: Default, loss=0.58931204, RMSE_E_per_atom=   84.60 meV, RMSE_F=  240.03 meV / A
2025-10-06 16:53:13.078 INFO: Epoch 159: head: Default, loss=0.58668079, RMSE_E_per_atom=   83.20 meV, RMSE_F=  239.51 meV / A
2025-10-06 16:53:15.707 INFO: Epoch 160: head: Default, loss=0.58682139, RMSE_E_per_atom=   81.92 meV, RMSE_F=  239.54 meV / A
2025-10-06 16:53:18.179 INFO: Epoch 161: head: Default, loss=0.60263091, RMSE_E_per_atom=  102.04 meV, RMSE_F=  242.51 meV / A
2025-10-06 16:53:20.755 INFO: Epoch 162: head: Default, loss=0.59400904, RMSE_E_per_atom=   93.02 meV, RMSE_F=  240.85 meV / A
2025-10-06 16:53:23.333 INFO: Epoch 163: head: Default, loss=0.58578276, RMSE_E_per_atom=   88.18 meV, RMSE_F=  239.17 meV / A
2025-10-06 16:53:25.982 INFO: Epoch 164: head: Default, loss=0.58632420, RMSE_E_per_atom=   82.43 meV, RMSE_F=  239.30 meV / A
2025-10-06 16:53:28.535 INFO: Epoch 165: head: Default, loss=0.58544787, RMSE_E_per_atom=   80.91 meV, RMSE_F=  239.13 meV / A
2025-10-06 16:53:31.192 INFO: Epoch 166: head: Default, loss=0.58457637, RMSE_E_per_atom=   82.02 meV, RMSE_F=  238.98 meV / A
2025-10-06 16:53:33.864 INFO: Epoch 167: head: Default, loss=0.58132611, RMSE_E_per_atom=   79.75 meV, RMSE_F=  238.33 meV / A
2025-10-06 16:53:36.515 INFO: Epoch 168: head: Default, loss=0.57993334, RMSE_E_per_atom=   78.84 meV, RMSE_F=  238.10 meV / A
2025-10-06 16:53:39.158 INFO: Epoch 169: head: Default, loss=0.57954572, RMSE_E_per_atom=   76.40 meV, RMSE_F=  238.02 meV / A
2025-10-06 16:53:41.782 INFO: Epoch 170: head: Default, loss=0.58638723, RMSE_E_per_atom=   81.48 meV, RMSE_F=  239.41 meV / A
2025-10-06 16:53:44.250 INFO: Epoch 171: head: Default, loss=0.59732645, RMSE_E_per_atom=   87.86 meV, RMSE_F=  241.52 meV / A
2025-10-06 16:53:46.787 INFO: Epoch 172: head: Default, loss=0.59389707, RMSE_E_per_atom=   81.49 meV, RMSE_F=  240.86 meV / A
2025-10-06 16:53:49.362 INFO: Epoch 173: head: Default, loss=0.59124689, RMSE_E_per_atom=   77.49 meV, RMSE_F=  240.38 meV / A
2025-10-06 16:53:51.911 INFO: Epoch 174: head: Default, loss=0.60254079, RMSE_E_per_atom=   79.44 meV, RMSE_F=  242.82 meV / A
2025-10-06 16:53:54.460 INFO: Epoch 175: head: Default, loss=0.60616010, RMSE_E_per_atom=   85.12 meV, RMSE_F=  243.58 meV / A
2025-10-06 16:53:57.098 INFO: Epoch 176: head: Default, loss=0.61017998, RMSE_E_per_atom=   87.10 meV, RMSE_F=  244.43 meV / A
2025-10-06 16:53:59.646 INFO: Epoch 177: head: Default, loss=0.61327905, RMSE_E_per_atom=   87.96 meV, RMSE_F=  245.03 meV / A
2025-10-06 16:54:02.237 INFO: Epoch 178: head: Default, loss=0.61416869, RMSE_E_per_atom=   91.15 meV, RMSE_F=  245.23 meV / A
2025-10-06 16:54:04.765 INFO: Epoch 179: head: Default, loss=0.61610609, RMSE_E_per_atom=   93.13 meV, RMSE_F=  245.68 meV / A
2025-10-06 16:54:07.296 INFO: Epoch 180: head: Default, loss=0.61006183, RMSE_E_per_atom=   96.41 meV, RMSE_F=  244.37 meV / A
2025-10-06 16:54:09.770 INFO: Epoch 181: head: Default, loss=0.61244877, RMSE_E_per_atom=  108.49 meV, RMSE_F=  244.72 meV / A
2025-10-06 16:54:12.348 INFO: Epoch 182: head: Default, loss=0.60916853, RMSE_E_per_atom=  103.57 meV, RMSE_F=  244.08 meV / A
2025-10-06 16:54:14.896 INFO: Epoch 183: head: Default, loss=0.60802386, RMSE_E_per_atom=   98.06 meV, RMSE_F=  243.90 meV / A
2025-10-06 16:54:17.432 INFO: Epoch 184: head: Default, loss=0.61310643, RMSE_E_per_atom=   91.04 meV, RMSE_F=  245.03 meV / A
2025-10-06 16:54:20.022 INFO: Epoch 185: head: Default, loss=0.60933952, RMSE_E_per_atom=   87.45 meV, RMSE_F=  244.25 meV / A
2025-10-06 16:54:22.617 INFO: Epoch 186: head: Default, loss=0.60803635, RMSE_E_per_atom=   83.08 meV, RMSE_F=  244.00 meV / A
2025-10-06 16:54:25.180 INFO: Epoch 187: head: Default, loss=0.60188382, RMSE_E_per_atom=   83.10 meV, RMSE_F=  242.70 meV / A
2025-10-06 16:54:27.797 INFO: Epoch 188: head: Default, loss=0.59727575, RMSE_E_per_atom=   83.71 meV, RMSE_F=  241.75 meV / A
2025-10-06 16:54:30.402 INFO: Epoch 189: head: Default, loss=0.59239639, RMSE_E_per_atom=   82.84 meV, RMSE_F=  240.69 meV / A
2025-10-06 16:54:33.006 INFO: Epoch 190: head: Default, loss=0.58781261, RMSE_E_per_atom=   81.67 meV, RMSE_F=  239.77 meV / A
2025-10-06 16:54:35.523 INFO: Epoch 191: head: Default, loss=0.58813908, RMSE_E_per_atom=   83.67 meV, RMSE_F=  239.93 meV / A
2025-10-06 16:54:38.108 INFO: Epoch 192: head: Default, loss=0.58354778, RMSE_E_per_atom=   79.57 meV, RMSE_F=  238.98 meV / A
2025-10-06 16:54:40.685 INFO: Epoch 193: head: Default, loss=0.58001541, RMSE_E_per_atom=   76.30 meV, RMSE_F=  238.22 meV / A
2025-10-06 16:54:43.317 INFO: Epoch 194: head: Default, loss=0.57876231, RMSE_E_per_atom=   73.00 meV, RMSE_F=  237.95 meV / A
2025-10-06 16:54:45.974 INFO: Epoch 195: head: Default, loss=0.57471808, RMSE_E_per_atom=   71.87 meV, RMSE_F=  237.09 meV / A
2025-10-06 16:54:48.654 INFO: Epoch 196: head: Default, loss=0.57176390, RMSE_E_per_atom=   71.61 meV, RMSE_F=  236.47 meV / A
2025-10-06 16:54:51.334 INFO: Epoch 197: head: Default, loss=0.56972015, RMSE_E_per_atom=   71.71 meV, RMSE_F=  236.02 meV / A
2025-10-06 16:54:53.980 INFO: Epoch 198: head: Default, loss=0.57099299, RMSE_E_per_atom=   74.42 meV, RMSE_F=  236.28 meV / A
2025-10-06 16:54:56.563 INFO: Epoch 199: head: Default, loss=0.56843988, RMSE_E_per_atom=   75.63 meV, RMSE_F=  235.67 meV / A
2025-10-06 16:54:59.266 INFO: Epoch 200: head: Default, loss=0.56540784, RMSE_E_per_atom=   74.91 meV, RMSE_F=  235.02 meV / A
2025-10-06 16:55:01.800 INFO: Epoch 201: head: Default, loss=0.56538010, RMSE_E_per_atom=   72.05 meV, RMSE_F=  234.97 meV / A
2025-10-06 16:55:04.466 INFO: Epoch 202: head: Default, loss=0.56132644, RMSE_E_per_atom=   73.62 meV, RMSE_F=  234.12 meV / A
2025-10-06 16:55:07.089 INFO: Epoch 203: head: Default, loss=0.56111191, RMSE_E_per_atom=   72.90 meV, RMSE_F=  234.10 meV / A
2025-10-06 16:55:09.740 INFO: Epoch 204: head: Default, loss=0.55993061, RMSE_E_per_atom=   71.60 meV, RMSE_F=  233.85 meV / A
2025-10-06 16:55:12.390 INFO: Epoch 205: head: Default, loss=0.56016828, RMSE_E_per_atom=   73.18 meV, RMSE_F=  233.90 meV / A
2025-10-06 16:55:14.994 INFO: Epoch 206: head: Default, loss=0.56047670, RMSE_E_per_atom=   73.91 meV, RMSE_F=  233.96 meV / A
2025-10-06 16:55:17.620 INFO: Epoch 207: head: Default, loss=0.56184120, RMSE_E_per_atom=   69.58 meV, RMSE_F=  234.26 meV / A
2025-10-06 16:55:20.205 INFO: Epoch 208: head: Default, loss=0.56018361, RMSE_E_per_atom=   77.66 meV, RMSE_F=  233.87 meV / A
2025-10-06 16:55:22.797 INFO: Epoch 209: head: Default, loss=0.56204417, RMSE_E_per_atom=   78.86 meV, RMSE_F=  234.28 meV / A
2025-10-06 16:55:25.389 INFO: Epoch 210: head: Default, loss=0.56414414, RMSE_E_per_atom=   81.82 meV, RMSE_F=  234.74 meV / A
2025-10-06 16:55:27.851 INFO: Epoch 211: head: Default, loss=0.58677528, RMSE_E_per_atom=   82.25 meV, RMSE_F=  239.33 meV / A
2025-10-06 16:55:30.391 INFO: Epoch 212: head: Default, loss=0.57882534, RMSE_E_per_atom=   82.51 meV, RMSE_F=  237.67 meV / A
2025-10-06 16:55:32.932 INFO: Epoch 213: head: Default, loss=0.57682751, RMSE_E_per_atom=   82.00 meV, RMSE_F=  237.29 meV / A
2025-10-06 16:55:35.559 INFO: Epoch 214: head: Default, loss=0.57167897, RMSE_E_per_atom=   80.77 meV, RMSE_F=  236.24 meV / A
2025-10-06 16:55:38.189 INFO: Epoch 215: head: Default, loss=0.56899196, RMSE_E_per_atom=   81.65 meV, RMSE_F=  235.73 meV / A
2025-10-06 16:55:40.776 INFO: Epoch 216: head: Default, loss=0.56640297, RMSE_E_per_atom=   76.46 meV, RMSE_F=  235.23 meV / A
2025-10-06 16:55:43.330 INFO: Epoch 217: head: Default, loss=0.56297386, RMSE_E_per_atom=   74.98 meV, RMSE_F=  234.50 meV / A
2025-10-06 16:55:45.915 INFO: Epoch 218: head: Default, loss=0.55915578, RMSE_E_per_atom=   71.82 meV, RMSE_F=  233.68 meV / A
2025-10-06 16:55:48.600 INFO: Epoch 219: head: Default, loss=0.55835843, RMSE_E_per_atom=   70.20 meV, RMSE_F=  233.50 meV / A
2025-10-06 16:55:51.296 INFO: Epoch 220: head: Default, loss=0.55839147, RMSE_E_per_atom=   70.31 meV, RMSE_F=  233.50 meV / A
2025-10-06 16:55:53.754 INFO: Epoch 221: head: Default, loss=0.56335072, RMSE_E_per_atom=   69.94 meV, RMSE_F=  234.55 meV / A
2025-10-06 16:55:56.363 INFO: Epoch 222: head: Default, loss=0.56064570, RMSE_E_per_atom=   71.62 meV, RMSE_F=  234.01 meV / A
2025-10-06 16:55:58.939 INFO: Epoch 223: head: Default, loss=0.55778345, RMSE_E_per_atom=   72.46 meV, RMSE_F=  233.37 meV / A
2025-10-06 16:56:01.600 INFO: Epoch 224: head: Default, loss=0.55794026, RMSE_E_per_atom=   73.46 meV, RMSE_F=  233.41 meV / A
2025-10-06 16:56:04.239 INFO: Epoch 225: head: Default, loss=0.56019148, RMSE_E_per_atom=   72.65 meV, RMSE_F=  233.89 meV / A
2025-10-06 16:56:06.775 INFO: Epoch 226: head: Default, loss=0.56032398, RMSE_E_per_atom=   73.41 meV, RMSE_F=  233.91 meV / A
2025-10-06 16:56:09.348 INFO: Epoch 227: head: Default, loss=0.55907277, RMSE_E_per_atom=   72.44 meV, RMSE_F=  233.66 meV / A
2025-10-06 16:56:11.899 INFO: Epoch 228: head: Default, loss=0.55969143, RMSE_E_per_atom=   72.46 meV, RMSE_F=  233.78 meV / A
2025-10-06 16:56:14.486 INFO: Epoch 229: head: Default, loss=0.56239577, RMSE_E_per_atom=   72.67 meV, RMSE_F=  234.39 meV / A
2025-10-06 16:56:17.128 INFO: Epoch 230: head: Default, loss=0.55969479, RMSE_E_per_atom=   73.44 meV, RMSE_F=  233.79 meV / A
2025-10-06 16:56:19.599 INFO: Epoch 231: head: Default, loss=0.56825237, RMSE_E_per_atom=   78.14 meV, RMSE_F=  235.59 meV / A
2025-10-06 16:56:22.181 INFO: Epoch 232: head: Default, loss=0.56367140, RMSE_E_per_atom=   75.00 meV, RMSE_F=  234.60 meV / A
2025-10-06 16:56:24.750 INFO: Epoch 233: head: Default, loss=0.55812027, RMSE_E_per_atom=   74.84 meV, RMSE_F=  233.39 meV / A
2025-10-06 16:56:27.371 INFO: Epoch 234: head: Default, loss=0.55551139, RMSE_E_per_atom=   75.59 meV, RMSE_F=  232.84 meV / A
2025-10-06 16:56:29.991 INFO: Epoch 235: head: Default, loss=0.55435514, RMSE_E_per_atom=   76.84 meV, RMSE_F=  232.58 meV / A
2025-10-06 16:56:32.651 INFO: Epoch 236: head: Default, loss=0.55483074, RMSE_E_per_atom=   78.70 meV, RMSE_F=  232.66 meV / A
2025-10-06 16:56:35.256 INFO: Epoch 237: head: Default, loss=0.55469400, RMSE_E_per_atom=   79.45 meV, RMSE_F=  232.66 meV / A
2025-10-06 16:56:37.892 INFO: Epoch 238: head: Default, loss=0.55394135, RMSE_E_per_atom=   79.57 meV, RMSE_F=  232.48 meV / A
2025-10-06 16:56:40.660 INFO: Epoch 239: head: Default, loss=0.55312659, RMSE_E_per_atom=   77.55 meV, RMSE_F=  232.30 meV / A
2025-10-06 16:56:43.362 INFO: Epoch 240: head: Default, loss=0.55340064, RMSE_E_per_atom=   76.19 meV, RMSE_F=  232.35 meV / A
2025-10-06 16:56:45.871 INFO: Epoch 241: head: Default, loss=0.56737487, RMSE_E_per_atom=   76.50 meV, RMSE_F=  235.20 meV / A
2025-10-06 16:56:48.503 INFO: Epoch 242: head: Default, loss=0.55845816, RMSE_E_per_atom=   75.90 meV, RMSE_F=  233.38 meV / A
2025-10-06 16:56:51.160 INFO: Epoch 243: head: Default, loss=0.55462825, RMSE_E_per_atom=   74.65 meV, RMSE_F=  232.57 meV / A
2025-10-06 16:56:53.817 INFO: Epoch 244: head: Default, loss=0.54908150, RMSE_E_per_atom=   72.52 meV, RMSE_F=  231.36 meV / A
2025-10-06 16:56:56.517 INFO: Epoch 245: head: Default, loss=0.54733104, RMSE_E_per_atom=   69.66 meV, RMSE_F=  230.98 meV / A
2025-10-06 16:56:59.221 INFO: Epoch 246: head: Default, loss=0.54628003, RMSE_E_per_atom=   69.79 meV, RMSE_F=  230.77 meV / A
2025-10-06 16:57:01.924 INFO: Epoch 247: head: Default, loss=0.54750308, RMSE_E_per_atom=   71.93 meV, RMSE_F=  231.08 meV / A
2025-10-06 16:57:04.610 INFO: Epoch 248: head: Default, loss=0.54400437, RMSE_E_per_atom=   73.32 meV, RMSE_F=  230.35 meV / A
2025-10-06 16:57:07.273 INFO: Epoch 249: head: Default, loss=0.54224608, RMSE_E_per_atom=   71.03 meV, RMSE_F=  229.98 meV / A
2025-10-06 16:57:09.945 INFO: Epoch 250: head: Default, loss=0.54645995, RMSE_E_per_atom=   72.58 meV, RMSE_F=  230.89 meV / A
2025-10-06 16:57:12.486 INFO: Epoch 251: head: Default, loss=0.55869941, RMSE_E_per_atom=   77.38 meV, RMSE_F=  233.57 meV / A
2025-10-06 16:57:15.155 INFO: Epoch 252: head: Default, loss=0.55518436, RMSE_E_per_atom=   76.80 meV, RMSE_F=  232.82 meV / A
2025-10-06 16:57:17.837 INFO: Epoch 253: head: Default, loss=0.55179935, RMSE_E_per_atom=   75.43 meV, RMSE_F=  232.07 meV / A
2025-10-06 16:57:20.429 INFO: Epoch 254: head: Default, loss=0.54948403, RMSE_E_per_atom=   75.25 meV, RMSE_F=  231.54 meV / A
2025-10-06 16:57:23.044 INFO: Epoch 255: head: Default, loss=0.54898469, RMSE_E_per_atom=   72.85 meV, RMSE_F=  231.46 meV / A
2025-10-06 16:57:25.684 INFO: Epoch 256: head: Default, loss=0.54908590, RMSE_E_per_atom=   66.58 meV, RMSE_F=  231.52 meV / A
